Crop,N,P,K,Temperature,Humidity,pH,Rainfall,State,Season,Price
rice,96,49,42,25.278121082956208,82.76444742596951,6.444692703602273,269.9178426170921,West Bengal,Kharif,290.11
jute,72,35,41,29.506539937577042,77.58669583460788,6.869448687302727,205.55250680627196,Punjab,Zaid,227.09
cotton,129,41,16,29.47224645088587,74.67554982239218,6.612478490456801,110.2704828543311,Maharashtra,Post-Monsoon,40.26
cotton,130,53,17,27.92984747755494,84.03991268502666,7.356245003073293,84.8657887480222,Punjab,Kharif,213.07
rice,95,35,38,27.11265824710453,76.49977871225666,5.083864678530395,247.24787445839314,West Bengal,Post-Monsoon,214.55
cotton,138,54,17,27.54181255448799,81.43049081558577,7.07475838088771,110.44710431634687,Uttar Pradesh,Kharif,29.36
coffee,93,33,30,25.491191599028248,51.10699578436191,6.216869565359377,175.62067206043469,Maharashtra,Rabi,59.8
jute,72,53,36,25.851675953833983,77.66114205181773,6.16445442380278,206.70327835012276,Uttar Pradesh,Rabi,279.93
jute,97,50,41,25.972008250301688,89.00518359199403,6.813579840285658,202.7456463721732,Tamil Nadu,Zaid,59.52
cotton,107,43,24,25.415696329442753,83.11908691754749,7.127734063783533,90.98666051416929,Tamil Nadu,Rabi,223.55
coffee,87,33,32,25.622530863025677,53.278634419064055,7.1039303407727665,144.09850358351267,Uttar Pradesh,Post-Monsoon,149.75
cotton,101,59,18,29.41637818617621,74.53960510955221,7.324743719825507,69.49698304196242,West Bengal,Kharif,212.67
rice,87,40,35,25.650325249759497,85.04525958694909,7.403456175359288,252.3203953133406,Andhra Pradesh,Post-Monsoon,176.65
rice,75,49,42,25.771716266239963,89.04360581710804,7.166728370998488,297.90947075906456,Andhra Pradesh,Rabi,167.79
jute,81,57,37,23.720623012902003,85.78534230650402,6.75583319518691,220.87656323456545,Maharashtra,Kharif,89.7
jute,64,37,41,28.246614906097463,84.45838851518607,7.1243991616811435,193.73475724325948,Karnataka,Rabi,281.14
cotton,105,42,18,30.792043375853826,70.1951532013881,7.889500160420424,89.35297492128544,Karnataka,Zaid,115.74
rice,81,47,39,25.81424894869087,83.23398786749007,5.548301003028455,231.46649176202527,West Bengal,Zaid,202.63
cotton,134,40,20,23.645253723928125,73.50370651333539,6.526946891387697,62.26920819312212,Andhra Pradesh,Zaid,54.45
maize,72,49,19,19.069912611746233,69.38919935339943,7.209137328065282,75.4171379705082,Andhra Pradesh,Post-Monsoon,25.85
cotton,138,51,17,23.033949366300416,76.47262179771464,6.459836741723265,90.95675271152541,West Bengal,Rabi,90.98
jute,92,41,36,25.668028174243148,81.17778424716745,7.0913689832024165,195.1638995518838,West Bengal,Kharif,259.88
rice,94,45,43,23.923821009327213,81.07822684948918,5.3138104530696895,277.6338871176863,Andhra Pradesh,Rabi,30.01
jute,60,37,39,29.340951344691568,87.5782381053719,6.706625594225888,191.11489323401386,Andhra Pradesh,Rabi,86.24
coffee,92,22,26,26.0814265230627,66.84913972236828,6.342707363875536,189.3141922319005,Karnataka,Post-Monsoon,29.33
rice,95,43,44,26.979904714977927,86.85389855912541,5.739382086550823,239.47847050598966,Andhra Pradesh,Zaid,137.91
rice,72,42,43,28.819032847634595,81.14083696775128,5.724701698834649,181.74181134331306,Uttar Pradesh,Post-Monsoon,180.95
maize,65,46,24,22.30055345191274,74.68883907166736,6.095508307344488,95.98226480448602,Maharashtra,Kharif,237.42
maize,66,43,22,26.920743510936205,65.71043832171927,6.587191149822584,99.22667537736939,Maharashtra,Kharif,128.37
rice,63,59,38,24.159896079752414,86.20006447179955,5.234554680988608,241.51006837590126,Andhra Pradesh,Zaid,177.97
cotton,112,56,17,24.100473372920696,75.91125472765047,6.633204869654826,84.00931637192394,Tamil Nadu,Rabi,62.14
jute,86,57,37,26.09073807265228,82.35920363847299,7.273151377921971,220.6058114638031,Uttar Pradesh,Rabi,157.33
maize,74,55,18,22.079626022057266,61.49108219461852,7.063374195532795,105.53974574944365,Andhra Pradesh,Kharif,154.02
coffee,80,38,32,23.753818279329025,66.22174492400516,6.131363360124262,184.45403032341633,West Bengal,Rabi,207.37
jute,70,37,35,27.758080572012307,84.13543417060373,7.153470292842944,194.6769834468252,Tamil Nadu,Rabi,152.39
maize,88,54,20,24.478370386082265,69.2414398449586,5.856901348196749,64.77528884232255,Maharashtra,Post-Monsoon,283.31
maize,95,37,15,19.0580035942414,67.57088061757722,5.690080481303239,65.69721884509985,Andhra Pradesh,Kharif,223.89
maize,82,47,22,18.373529364355548,63.90213327435988,5.726271875348047,81.08273800548652,Uttar Pradesh,Kharif,299.5
coffee,94,35,32,24.181086744215598,62.820121146414024,7.351888811694845,133.11362096375558,West Bengal,Post-Monsoon,126.79
cotton,129,46,24,31.31912732597456,74.18307889391447,7.90042241173086,63.795760309240485,Maharashtra,Zaid,188.84
maize,97,37,20,23.29809057070054,68.38696701525592,7.163147851820905,69.01863734903813,Karnataka,Zaid,30.81
rice,66,38,42,21.289789079271653,82.0269185563063,6.495765189240047,183.71647241070121,Karnataka,Zaid,96.97
rice,89,53,44,22.3400528716037,76.26581921842481,5.648038334429966,182.27131686137562,Uttar Pradesh,Zaid,30.05
maize,66,51,23,22.108090010096806,55.36743309076209,6.041043560343693,108.28355902448587,Punjab,Rabi,192.34
jute,94,42,38,26.379670653298593,79.84606602608626,7.258456645011102,179.76737155928458,Tamil Nadu,Kharif,204.73
maize,90,43,20,27.13299711600034,67.17166309279817,6.619710760068955,117.66709608129841,Maharashtra,Post-Monsoon,195.67
rice,63,57,43,27.053066425359273,86.03154890838279,5.758740579472538,221.4412773511596,Karnataka,Post-Monsoon,297.5
coffee,102,39,28,23.544192750409806,63.87019674092641,6.059566811358371,187.15264300874176,Andhra Pradesh,Kharif,145.49
cotton,112,38,17,27.22126493432177,76.02312607007924,6.600977517265278,108.1958040376277,Tamil Nadu,Rabi,96.16
jute,80,44,44,24.748976572548308,80.04691743865818,6.883734566090682,195.4422319159541,Uttar Pradesh,Post-Monsoon,228.64
cotton,133,39,18,24.276325358193922,77.86654518786624,7.612193495921495,81.20864850770272,Punjab,Rabi,199.82
jute,88,59,39,23.692780363860948,79.07072092619377,7.28266413299616,184.64692870786672,Uttar Pradesh,Kharif,292.45
rice,76,35,44,20.409782222498905,85.57594926308069,6.12746625662086,192.09034127514914,Punjab,Kharif,218.11
rice,94,35,42,27.10987941463683,81.58562233231721,5.281992297166442,264.7058933618066,Tamil Nadu,Rabi,275.26
rice,72,35,37,23.363127275049557,78.51726010174755,6.201620070781022,246.21944802410022,Andhra Pradesh,Post-Monsoon,196.9
coffee,83,34,29,27.793919048598475,50.29712245015008,6.721688537725268,146.669427049325,Tamil Nadu,Post-Monsoon,145.75
jute,82,36,36,28.00805342293578,76.03761285758125,6.496812453492782,178.24987266209646,West Bengal,Post-Monsoon,175.44
rice,74,44,44,24.86057541902681,79.70673214958593,5.354610994042463,205.65614527952795,West Bengal,Rabi,49.54
cotton,115,38,17,31.506063715798728,80.94517620470862,6.104091677512263,113.05471043573725,Andhra Pradesh,Zaid,261.55
rice,75,54,40,21.344901064955025,79.80279329106082,7.283611746188975,229.10705762301552,Punjab,Rabi,229.51
maize,60,54,24,27.88262115143187,62.777029929482325,5.59483127228017,108.07029019771949,Punjab,Zaid,189.23
jute,95,36,44,28.392882509480508,82.49427617998143,6.457821795193289,247.37425820384937,Punjab,Kharif,205.74
cotton,121,38,17,29.40303059899084,74.69141091132724,7.653614225562066,95.69720932684864,West Bengal,Post-Monsoon,242.29
maize,82,55,19,19.179386748742335,68.09882209134643,6.066593055995405,60.01457606607077,Andhra Pradesh,Rabi,55.54
rice,85,59,38,22.336090320362366,86.67557856818237,6.5214289829349354,296.5085653739843,Maharashtra,Kharif,124.61
jute,81,39,38,27.31008237411621,85.36427049401934,6.606222647665584,237.53712633272332,Punjab,Kharif,136.34
cotton,109,40,15,29.08680838511905,71.71657245275271,6.610865532175742,106.87541722697114,West Bengal,Rabi,122.46
rice,63,42,42,27.06549802282827,82.49323051929562,7.1748239059924845,195.1434109231484,Andhra Pradesh,Rabi,209.81
rice,78,36,43,24.206302368788194,82.21412412126455,5.940779542387494,223.582694845947,Karnataka,Post-Monsoon,34.64
cotton,118,37,15,30.160335023020686,82.03841122227442,6.972783256177788,77.90703966886564,Punjab,Zaid,198.67
maize,65,35,22,19.980309466310935,57.682392454195806,5.612802715521581,112.09782108967967,Tamil Nadu,Rabi,102.52
cotton,118,55,24,24.888099699540895,72.23902019003872,6.481992515991836,116.16753429240808,West Bengal,Kharif,165.64
rice,69,40,35,26.951964597032113,76.80376479856102,5.5768356915152975,222.08847580851705,Tamil Nadu,Post-Monsoon,232.17
cotton,112,58,20,22.028421536639726,83.96347216557145,6.221840461749613,84.37494575861429,Punjab,Kharif,235.89
cotton,116,35,23,25.054134985427513,72.36491540195362,6.348020896032248,105.645558503217,West Bengal,Kharif,24.43
jute,71,51,38,23.742877929954318,85.32967578396585,7.467981122006948,222.6604437331869,Maharashtra,Zaid,280.04
rice,93,41,37,23.418656017623505,77.52390666507006,6.454128331682517,297.0540628961942,Maharashtra,Rabi,233.21
cotton,105,54,22,26.51869044652278,81.95421256023468,7.180852206215783,65.81503962401969,Karnataka,Zaid,173.45
rice,64,38,40,21.526581645407838,85.65259899885241,6.693354615203791,182.931225952876,Punjab,Kharif,135.29
maize,74,39,17,20.161358123109206,66.81743845948517,7.326411923628345,107.86814233251647,West Bengal,Kharif,278.01
rice,89,52,44,26.227412763774776,81.19259096638359,7.149636225837805,210.2177642410958,Uttar Pradesh,Kharif,294.69
maize,67,55,22,22.97687959547772,64.5204141376024,7.303011238902606,62.084396846686886,Andhra Pradesh,Post-Monsoon,109.57
cotton,109,41,18,26.80126229014209,82.23498311221951,6.125444342828917,108.92926593480816,Maharashtra,Rabi,158.53
maize,88,44,23,24.492287795409634,58.27091373648278,5.567299446798053,68.46657889995896,Uttar Pradesh,Kharif,190.46
coffee,113,32,32,27.856120945146966,67.47111152454178,6.494067100551327,167.02363240530977,Uttar Pradesh,Post-Monsoon,257.24
maize,71,44,19,27.694393756758785,68.86419084437736,5.641832382877139,71.36165254751177,Tamil Nadu,Rabi,235.97
jute,71,37,42,27.887908154713827,78.11655944159592,6.030420472341871,197.9415798627102,West Bengal,Zaid,163.84
cotton,121,49,19,22.40330161051513,73.01704813885566,6.357257753508599,80.26487980409084,Uttar Pradesh,Kharif,137.17
coffee,82,29,26,25.839738310687423,67.20506572799408,7.418676969361433,194.38868004004487,Tamil Nadu,Kharif,126.8
coffee,104,31,28,22.785587512760664,63.924428722425446,6.309110669905763,155.29837352733733,West Bengal,Kharif,38.2
maize,78,55,22,27.0309750704931,72.28461204523114,6.429165528878492,104.66209225823944,Karnataka,Kharif,193.44
jute,73,55,44,28.50065938971045,81.93685225597721,7.411448681764191,198.63721008251474,Andhra Pradesh,Post-Monsoon,149.53
cotton,125,45,21,22.124255937939324,83.19715653579527,6.09017771201078,103.87326659239477,Uttar Pradesh,Zaid,264.16
cotton,133,46,19,30.300326836280746,70.73910480374157,7.704877771283746,92.9040562045147,Andhra Pradesh,Post-Monsoon,75.25
rice,65,53,43,25.308590342884756,75.77528519866698,5.396340396249808,277.5231652050939,Tamil Nadu,Rabi,57.13
cotton,115,40,19,27.171208881133303,81.45415719421239,6.894664853332376,107.39187726213233,Punjab,Zaid,193.14
coffee,101,38,25,24.856352617011982,63.784880399240464,6.911564712340507,163.05096541687078,Karnataka,Post-Monsoon,151.27
cotton,133,44,22,27.75501018469059,76.35158207349689,7.029855017721344,70.24064611813402,Punjab,Post-Monsoon,205.61
maize,71,51,20,27.75527329020902,61.66483481101455,6.690092689847522,65.41174201201466,West Bengal,Rabi,189.68
maize,65,58,17,25.462543451462885,58.51200279417035,5.629071767689353,94.65968620317982,Andhra Pradesh,Post-Monsoon,120.19
rice,88,58,39,24.990361729040814,88.97302573732892,6.458332274971294,244.60610242757198,Karnataka,Zaid,147.26
rice,65,41,39,22.41506226856061,82.64584757405348,5.949899880649381,233.81822736031606,Tamil Nadu,Kharif,294.58
jute,94,57,44,23.335704127058914,86.63114271888742,6.856024762607968,226.0704806043895,Uttar Pradesh,Zaid,61.96
rice,64,54,44,20.115260140529852,76.95511085353608,5.773170278749238,194.0254512709127,Karnataka,Rabi,296.04
jute,91,50,35,23.212657059681238,85.69130632143876,6.069387283891926,176.62456993940035,Maharashtra,Kharif,159.22
maize,87,48,17,21.338149117092374,69.55412740121935,6.838514185159297,64.30887502583494,West Bengal,Zaid,229.25
rice,87,59,44,21.79659289029912,85.33663622230236,6.4126807075917345,283.04064659153954,Andhra Pradesh,Rabi,52.89
coffee,95,37,31,27.37883714355577,62.72437657338689,7.096026146131164,193.44084080754803,Maharashtra,Zaid,275.32
jute,74,59,44,25.67386031824062,89.35222005886317,6.494962342935414,246.21859094918,West Bengal,Kharif,272.42
coffee,93,26,27,22.09158903787618,54.40258488395053,6.4229053265126375,155.48797610545498,Andhra Pradesh,Rabi,67.91
jute,99,56,35,28.473668318805064,77.33471989142386,6.587911784682656,199.00042507643434,Andhra Pradesh,Kharif,50.91
jute,83,49,38,28.04410493559446,86.4864498157131,6.137224436894471,201.38758347782337,West Bengal,Rabi,84.84
maize,71,38,18,25.992380942034583,72.97233081886941,7.3822711697008945,112.04862140975835,Tamil Nadu,Zaid,100.51
cotton,133,38,22,27.55617154682403,72.55214110265737,6.632209775881791,85.46956996059211,Uttar Pradesh,Post-Monsoon,106.61
cotton,115,44,20,23.533648274157457,80.99991863075293,6.00082057887835,95.77096016414261,Tamil Nadu,Post-Monsoon,276.46
cotton,116,55,17,28.51679794878427,80.6890211094759,7.376061037903963,79.15901280128244,Karnataka,Kharif,90.62
maize,80,52,17,22.573166098928205,71.92387732308747,6.404646955268592,85.46334108435062,Karnataka,Kharif,63.89
maize,65,41,24,22.875816033967162,68.9529276555945,6.559790593107882,83.50053579213294,Andhra Pradesh,Rabi,194.14
jute,84,41,39,25.730112425232925,81.09908779569143,6.865450965702556,165.21746018819178,Maharashtra,Zaid,69.46
jute,73,38,39,26.29533674671322,88.17172795478552,6.878778183649753,217.41921166150007,Andhra Pradesh,Zaid,245.19
maize,99,41,18,23.13633383928651,71.0609104935176,6.247300592745969,83.28728740610983,Maharashtra,Zaid,46.79
jute,74,47,35,25.892361351619584,81.08429085383163,7.019327754859026,156.70937326298787,Tamil Nadu,Kharif,186.24
rice,86,57,43,21.705303893937753,88.46128575117261,6.640365229618606,285.82257609848193,Karnataka,Zaid,155.88
coffee,86,29,28,27.39945726012803,58.96321746738004,6.411618947453523,151.45363476514115,Andhra Pradesh,Rabi,128.57
cotton,103,36,17,31.993162681897125,74.02017250779396,6.657603609156907,99.55968767904008,Karnataka,Kharif,102.31
maize,87,52,17,21.12682665027792,57.11831379257547,5.537293172829566,108.27850184008064,Tamil Nadu,Post-Monsoon,58.61
coffee,113,28,33,25.0784633102083,63.414944009435466,7.27103258086405,120.7631163220436,Andhra Pradesh,Zaid,132.81
cotton,130,47,19,22.662901874465504,75.50208827710009,6.805423299303401,60.08133146987693,Uttar Pradesh,Rabi,159.19
rice,85,57,44,28.793969933058843,82.31578302473054,6.576590476324126,189.54236559557984,Maharashtra,Post-Monsoon,156.65
coffee,89,39,33,24.508789598761737,68.2203139995844,7.489745608400217,128.48736399583618,West Bengal,Rabi,85.25
rice,67,40,44,20.977072753867585,75.22497750565705,5.402750058141056,299.5215340058698,Maharashtra,Kharif,70.4
maize,62,53,16,18.204016106882065,67.08977964516919,6.054050897739248,111.7400949863839,Andhra Pradesh,Kharif,99.37
rice,78,56,44,22.2149354885964,75.52198799802525,6.023123934463493,214.70317823590437,Uttar Pradesh,Rabi,246.51
maize,62,53,24,23.04874815095307,72.7421302503734,6.216289562391611,82.71854300424565,Karnataka,Post-Monsoon,137.08
cotton,103,47,23,27.361922792822043,76.7372230409832,6.880241541969872,65.46824034538244,West Bengal,Kharif,221.21
coffee,91,30,27,27.76436852936946,59.99098324535165,6.168147765526138,155.2612641149233,Punjab,Zaid,154.11
rice,85,50,44,28.80421902873605,81.50585554247131,6.030234024081348,184.273458032741,Andhra Pradesh,Kharif,159.43
maize,67,48,24,18.130765341746148,58.43401673100618,6.807529006186472,61.52836150410643,West Bengal,Post-Monsoon,37.81
maize,85,44,18,23.459025592668077,55.68522245587009,5.8407345015630625,89.98234040007932,Andhra Pradesh,Zaid,186.3
rice,76,53,39,29.044014365169524,89.98348930569259,7.468036137077853,285.80094123442467,Andhra Pradesh,Post-Monsoon,130.5
rice,87,53,38,26.48527026824203,79.64148706454225,6.51550563402583,242.85101958634198,Karnataka,Post-Monsoon,26.85
jute,92,46,36,23.084489547104326,82.78406046397136,6.908639234038458,246.28704940018096,Maharashtra,Kharif,185.05
jute,79,46,37,26.216470424050872,80.24775354136283,6.9412592313026495,228.44081166182036,West Bengal,Post-Monsoon,201.48
maize,96,47,20,18.677963958281126,69.47161400879962,7.1119402573419075,77.36987190718318,Tamil Nadu,Rabi,205.96
maize,94,44,17,26.452255581607396,65.50863996619285,6.883011091627189,113.00098206132624,Tamil Nadu,Zaid,158.8
jute,76,58,39,27.90531067207801,85.90005703887319,7.413904050727121,233.21911523075576,Karnataka,Kharif,194.55
coffee,103,30,32,26.838416915479446,60.204941996062914,7.466137562534133,142.534348357962,Punjab,Rabi,154.59
cotton,101,59,22,26.261152788307797,74.31330184631388,6.320640942733869,76.92933504216836,Maharashtra,Post-Monsoon,85.31
coffee,91,39,28,22.623036316665566,52.47144981198981,6.151542369736887,168.7766556429408,Maharashtra,Kharif,75.02
rice,76,48,40,28.546174631518355,78.45742256027282,5.818915734805315,205.18714107659966,Tamil Nadu,Post-Monsoon,157.73
maize,89,55,23,20.489289877145936,66.8076193040772,5.640236091493979,61.57786360108011,Maharashtra,Rabi,93.09
coffee,88,36,29,27.07861105784384,59.808929198419506,6.05557799054024,162.82021877034472,Karnataka,Kharif,217.34
jute,75,39,43,24.949975672439617,86.57383296701721,6.526865748424992,231.198149068571,Uttar Pradesh,Zaid,109.47
jute,88,53,42,23.112757529845357,76.75567609059489,6.277389028159226,161.3587317378675,Punjab,Post-Monsoon,115.63
cotton,115,51,20,28.275560238706465,75.34579717784543,6.646975523286292,61.3888063149005,Punjab,Zaid,160.09
jute,77,35,44,26.336343194173782,86.45422948442484,6.387396536830745,198.07861681797272,Tamil Nadu,Rabi,297.76
rice,67,58,38,24.148476065605458,86.51791384688784,5.101272932353305,194.7493419050694,Tamil Nadu,Rabi,76.86
rice,75,41,35,22.94293773988741,76.29668629760098,6.898571762391216,217.68528036211728,Uttar Pradesh,Zaid,148.69
rice,98,58,40,23.014884153543594,89.52031441841443,6.757368871542266,196.40667316481589,Uttar Pradesh,Post-Monsoon,136.67
coffee,111,32,30,27.05158404687552,61.668440303660034,6.092335016399999,172.4332557442284,Tamil Nadu,Rabi,22.31
